dataset,country,province,city,author_loc_ref,lon,lat,sample_type,sam_Y,sam_M,ABX_cat,ABX_subcat,ABX_subcat_clean,ABX_subcat_abbre,ABX_conc_mean,unit,abx
Zhang_2022,China,Fujian,Ningde,NA,119.547932,26.665617,sediments,2019,NA,Macrolides,Roxithromycin,roxithromycin,RTM,0.2,μg/kg,roxithromycin
Zhang_2022,China,Jiangsu,Yangzhou,NA,119.412966,32.39421,sediments,2018,NA,Macrolides,Erythromycin,erythromycin,ETM,0.69,μg/kg,erythromycin
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2018,NA,Macrolides,Erythromycin,erythromycin,ETM,1.2,μg/kg,erythromycin
Zhang_2022,China,Jiangxi,Nanchang,NA,115.858197,28.682892,sediments,2018,NA,Macrolides,Erythromycin,erythromycin,ETM,1.7,μg/kg,erythromycin
Zhang_2022,China,Anhui,Luan,NA,116.521854,31.733699,sediments,2019,NA,Macrolides,Erythromycin,erythromycin,ETM,0.1,μg/kg,erythromycin
Zhang_2022,China,Anhui,Chuzhou,NA,118.317106,32.301556,sediments,2019,NA,Macrolides,Erythromycin,erythromycin,ETM,0.019,μg/kg,erythromycin
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2019,NA,Macrolides,Erythromycin,erythromycin,ETM,0.019,μg/kg,erythromycin
Zhang_2022,China,Jiangsu,Yancheng,NA,120.163561,33.347382,sediments,2019,NA,Macrolides,Erythromycin,erythromycin,ETM,0.12,μg/kg,erythromycin
Zhang_2022,China,Jiangsu,Wuxi,NA,120.31191,31.491169,sediments,2019,NA,Macrolides,Erythromycin,erythromycin,ETM,0.1095,μg/kg,erythromycin
Zhang_2022,China,Zhejiang,Taizhou,NA,121.420757,28.656386,sediments,2019,NA,Macrolides,Erythromycin,erythromycin,ETM,0.0445,μg/kg,erythromycin
Zhang_2022,China,Fujian,Ningde,NA,119.547932,26.665617,sediments,2019,NA,Macrolides,Erythromycin,erythromycin,ETM,0.1,μg/kg,erythromycin
Zhang_2022,China,Anhui,Chuzhou,NA,118.953056,32.9,sediments,2018,NA,Macrolides,Roxithromycin,roxithromycin,RTM,0.92,μg/kg,roxithromycin
Zhang_2022,China,Shanghai,Shanghai,NA,121.397417,31.623587,sediments,2018,NA,Macrolides,Roxithromycin,roxithromycin,RTM,1.3,μg/kg,roxithromycin
Zhang_2022,China,Anhui,Chuzhou,NA,118.953056,32.9,sediments,2018,NA,Macrolides,Erythromycin,erythromycin,ETM,1.1,μg/kg,erythromycin
Zhang_2022,China,Shanghai,Shanghai,NA,121.397417,31.623587,sediments,2018,NA,Macrolides,Erythromycin,erythromycin,ETM,0.85,μg/kg,erythromycin
Zhang_2022,China,Shanghai,NA,NA,121.906389,30.954444,sediments,2019,NA,Other,Trimethoprim,trimethoprim,TMP,0.1,μg/kg,trimethoprim
Zhang_2022,China,Anhui,Luan,NA,116.521854,31.733699,sediments,2019,NA,Other,Trimethoprim,trimethoprim,TMP,0.4,μg/kg,trimethoprim
Zhang_2022,China,Anhui,Chuzhou,NA,118.317106,32.301556,sediments,2019,NA,Other,Trimethoprim,trimethoprim,TMP,0.02,μg/kg,trimethoprim
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2019,NA,Other,Trimethoprim,trimethoprim,TMP,0.03,μg/kg,trimethoprim
Zhang_2022,China,Jiangsu,Yancheng,NA,120.163561,33.347382,sediments,2019,NA,Other,Trimethoprim,trimethoprim,TMP,0.1,μg/kg,trimethoprim
Zhang_2022,China,Jiangsu,Wuxi,NA,120.31191,31.491169,sediments,2019,NA,Other,Trimethoprim,trimethoprim,TMP,1.63,μg/kg,trimethoprim
Zhang_2022,China,Zhejiang,Taizhou,NA,121.420757,28.656386,sediments,2019,NA,Other,Trimethoprim,trimethoprim,TMP,0.045,μg/kg,trimethoprim
Zhang_2022,China,Fujian,Ningde,NA,119.547932,26.665617,sediments,2019,NA,Other,Trimethoprim,trimethoprim,TMP,0.3,μg/kg,trimethoprim
Zhang_2022,China,Shanghai,NA,East China Sea coast in Shanghai,121.906389,30.954444,sediments,2018,NA,Sulfonamides,Trimethoprim,trimethoprim,TMP,0.692,μg/kg,trimethoprim
Zhang_2022,China,Shanghai,NA,East China Sea coast in Shanghai,121.906389,30.954444,sediments,2018,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,3.0460000000000003,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,NA,NA,121.906389,30.954444,sediments,2019,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.2,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,NA,East China Sea coast in Shanghai,121.906389,30.954444,sediments,2018,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,6.332,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,NA,NA,121.906389,30.954444,sediments,2019,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,2.1,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,NA,East China Sea coast in Shanghai,121.906389,30.954444,sediments,2018,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.12200000000000004,μg/kg,sulfadiazine
Zhang_2022,China,Shanghai,NA,NA,121.906389,30.954444,sediments,2019,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.1,μg/kg,sulfadiazine
Zhang_2022,China,Jiangsu,Yangzhou,NA,119.412966,32.39421,sediments,2018,NA,Sulfonamides,Trimethoprim,trimethoprim,TMP,0.12,μg/kg,trimethoprim
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2018,NA,Sulfonamides,Trimethoprim,trimethoprim,TMP,1.21,μg/kg,trimethoprim
Zhang_2022,China,Jiangxi,Nanchang,NA,115.858197,28.682892,sediments,2018,NA,Sulfonamides,Trimethoprim,trimethoprim,TMP,2.3,μg/kg,trimethoprim
Zhang_2022,China,Jiangsu,Yangzhou,NA,119.412966,32.39421,sediments,2018,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.21,μg/kg,sulfamethazine
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2018,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.21,μg/kg,sulfamethazine
Zhang_2022,China,Jiangxi,Nanchang,NA,115.858197,28.682892,sediments,2018,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.21,μg/kg,sulfamethazine
Zhang_2022,China,Anhui,Luan,NA,116.521854,31.733699,sediments,2019,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.7,μg/kg,sulfamethazine
Zhang_2022,China,Anhui,Chuzhou,NA,118.317106,32.301556,sediments,2019,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.019,μg/kg,sulfamethazine
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2019,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.043,μg/kg,sulfamethazine
Zhang_2022,China,Jiangsu,Yancheng,NA,120.163561,33.347382,sediments,2019,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.2,μg/kg,sulfamethazine
Zhang_2022,China,Jiangsu,Wuxi,NA,120.31191,31.491169,sediments,2019,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,1.8,μg/kg,sulfamethazine
Zhang_2022,China,Zhejiang,Taizhou,NA,121.420757,28.656386,sediments,2019,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.0345,μg/kg,sulfamethazine
Zhang_2022,China,Fujian,Ningde,NA,119.547932,26.665617,sediments,2019,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.04,μg/kg,sulfamethazine
Zhang_2022,China,Jiangsu,Yangzhou,NA,119.412966,32.39421,sediments,2018,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.22,μg/kg,sulfamethoxazole
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2018,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.22,μg/kg,sulfamethoxazole
Zhang_2022,China,Jiangxi,Nanchang,NA,115.858197,28.682892,sediments,2018,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.22,μg/kg,sulfamethoxazole
Zhang_2022,China,Anhui,Luan,NA,116.521854,31.733699,sediments,2019,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.3,μg/kg,sulfamethoxazole
Zhang_2022,China,Anhui,Chuzhou,NA,118.317106,32.301556,sediments,2019,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.0295,μg/kg,sulfamethoxazole
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2019,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.019,μg/kg,sulfamethoxazole
Zhang_2022,China,Jiangsu,Yancheng,NA,120.163561,33.347382,sediments,2019,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.3,μg/kg,sulfamethoxazole
Zhang_2022,China,Jiangsu,Wuxi,NA,120.31191,31.491169,sediments,2019,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.23,μg/kg,sulfamethoxazole
Zhang_2022,China,Zhejiang,Taizhou,NA,121.420757,28.656386,sediments,2019,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.0595,μg/kg,sulfamethoxazole
Zhang_2022,China,Fujian,Ningde,NA,119.547932,26.665617,sediments,2019,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.1,μg/kg,sulfamethoxazole
Zhang_2022,China,Jiangsu,Yangzhou,NA,119.412966,32.39421,sediments,2018,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.21,μg/kg,sulfadiazine
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2018,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.09,μg/kg,sulfadiazine
Zhang_2022,China,Jiangxi,Nanchang,NA,115.858197,28.682892,sediments,2018,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.09,μg/kg,sulfadiazine
Zhang_2022,China,Anhui,Luan,NA,116.521854,31.733699,sediments,2019,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.7,μg/kg,sulfadiazine
Zhang_2022,China,Anhui,Chuzhou,NA,118.317106,32.301556,sediments,2019,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.06,μg/kg,sulfadiazine
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2019,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.0666666666666667,μg/kg,sulfadiazine
Zhang_2022,China,Jiangsu,Yancheng,NA,120.163561,33.347382,sediments,2019,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.019,μg/kg,sulfadiazine
Zhang_2022,China,Jiangsu,Wuxi,NA,120.31191,31.491169,sediments,2019,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.2595,μg/kg,sulfadiazine
Zhang_2022,China,Zhejiang,Taizhou,NA,121.420757,28.656386,sediments,2019,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.019,μg/kg,sulfadiazine
Zhang_2022,China,Fujian,Ningde,NA,119.547932,26.665617,sediments,2019,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.019,μg/kg,sulfadiazine
Zhang_2022,China,Anhui,Chuzhou,NA,118.953056,32.9,sediments,2018,NA,Sulfonamides,Trimethoprim,trimethoprim,TMP,0.12,μg/kg,trimethoprim
Zhang_2022,China,Shanghai,Shanghai,NA,121.397417,31.623587,sediments,2018,NA,Sulfonamides,Trimethoprim,trimethoprim,TMP,16,μg/kg,trimethoprim
Zhang_2022,China,Anhui,Chuzhou,NA,118.953056,32.9,sediments,2018,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.22,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,Shanghai,NA,121.397417,31.623587,sediments,2018,NA,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,1.7,μg/kg,sulfamethazine
Zhang_2022,China,Anhui,Chuzhou,NA,118.953056,32.9,sediments,2018,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.21,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,Shanghai,NA,121.397417,31.623587,sediments,2018,NA,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,16,μg/kg,sulfamethoxazole
Zhang_2022,China,Anhui,Chuzhou,NA,118.953056,32.9,sediments,2018,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.09,μg/kg,sulfadiazine
Zhang_2022,China,Shanghai,Shanghai,NA,121.397417,31.623587,sediments,2018,NA,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.17,μg/kg,sulfadiazine
Zhang_2022,China,Shanghai,NA,East China Sea coast in Shanghai,121.906389,30.954444,sediments,2018,NA,Tetracyclines,Tetracycline,tetracycline,TC,0.5459999999999999,μg/kg,tetracycline
Zhang_2022,China,Shanghai,NA,NA,121.906389,30.954444,sediments,2019,NA,Tetracyclines,Tetracycline,tetracycline,TC,0.019,μg/kg,tetracycline
Zhang_2022,China,Shanghai,NA,East China Sea coast in Shanghai,121.906389,30.954444,sediments,2018,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,0.8879999999999999,μg/kg,oxytetracycline
Zhang_2022,China,Shanghai,NA,NA,121.906389,30.954444,sediments,2019,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,13.35,μg/kg,oxytetracycline
Zhang_2022,China,Shanghai,NA,East China Sea coast in Shanghai,121.906389,30.954444,sediments,2018,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,1.506,μg/kg,chlortetracycline
Zhang_2022,China,Shanghai,NA,NA,121.906389,30.954444,sediments,2019,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,36,μg/kg,chlortetracycline
Zhang_2022,China,Jiangsu,Yangzhou,NA,119.412966,32.39421,sediments,2018,NA,Tetracyclines,Tetracycline,tetracycline,TC,0.85,μg/kg,tetracycline
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2018,NA,Tetracyclines,Tetracycline,tetracycline,TC,0.85,μg/kg,tetracycline
Zhang_2022,China,Jiangxi,Nanchang,NA,115.858197,28.682892,sediments,2018,NA,Tetracyclines,Tetracycline,tetracycline,TC,0.85,μg/kg,tetracycline
Zhang_2022,China,Anhui,Luan,NA,116.521854,31.733699,sediments,2019,NA,Tetracyclines,Tetracycline,tetracycline,TC,0.019,μg/kg,tetracycline
Zhang_2022,China,Anhui,Chuzhou,NA,118.317106,32.301556,sediments,2019,NA,Tetracyclines,Tetracycline,tetracycline,TC,0.019,μg/kg,tetracycline
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2019,NA,Tetracyclines,Tetracycline,tetracycline,TC,0.019,μg/kg,tetracycline
Zhang_2022,China,Jiangsu,Yancheng,NA,120.163561,33.347382,sediments,2019,NA,Tetracyclines,Tetracycline,tetracycline,TC,4.4,μg/kg,tetracycline
Zhang_2022,China,Jiangsu,Wuxi,NA,120.31191,31.491169,sediments,2019,NA,Tetracyclines,Tetracycline,tetracycline,TC,8.25,μg/kg,tetracycline
Zhang_2022,China,Zhejiang,Taizhou,NA,121.420757,28.656386,sediments,2019,NA,Tetracyclines,Tetracycline,tetracycline,TC,1.11,μg/kg,tetracycline
Zhang_2022,China,Fujian,Ningde,NA,119.547932,26.665617,sediments,2019,NA,Tetracyclines,Tetracycline,tetracycline,TC,6.3,μg/kg,tetracycline
Zhang_2022,China,Jiangsu,Yangzhou,NA,119.412966,32.39421,sediments,2018,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,0.48,μg/kg,oxytetracycline
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2018,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,0.48,μg/kg,oxytetracycline
Zhang_2022,China,Jiangxi,Nanchang,NA,115.858197,28.682892,sediments,2018,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,0.48,μg/kg,oxytetracycline
Zhang_2022,China,Anhui,Luan,NA,116.521854,31.733699,sediments,2019,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,7.5,μg/kg,oxytetracycline
Zhang_2022,China,Anhui,Chuzhou,NA,118.317106,32.301556,sediments,2019,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,5.5,μg/kg,oxytetracycline
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2019,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,1.2000000000000002,μg/kg,oxytetracycline
Zhang_2022,China,Jiangsu,Yancheng,NA,120.163561,33.347382,sediments,2019,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,6.7,μg/kg,oxytetracycline
Zhang_2022,China,Jiangsu,Wuxi,NA,120.31191,31.491169,sediments,2019,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,29.65,μg/kg,oxytetracycline
Zhang_2022,China,Zhejiang,Taizhou,NA,121.420757,28.656386,sediments,2019,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,4.3,μg/kg,oxytetracycline
Zhang_2022,China,Fujian,Ningde,NA,119.547932,26.665617,sediments,2019,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,11.6,μg/kg,oxytetracycline
Zhang_2022,China,Jiangsu,Yangzhou,NA,119.412966,32.39421,sediments,2018,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,1.3,μg/kg,chlortetracycline
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2018,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,1.3,μg/kg,chlortetracycline
Zhang_2022,China,Jiangxi,Nanchang,NA,115.858197,28.682892,sediments,2018,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,1.3,μg/kg,chlortetracycline
Zhang_2022,China,Anhui,Luan,NA,116.521854,31.733699,sediments,2019,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,27.1,μg/kg,chlortetracycline
Zhang_2022,China,Anhui,Chuzhou,NA,118.317106,32.301556,sediments,2019,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,3.1,μg/kg,chlortetracycline
Zhang_2022,China,Zhejiang,Huzhou,NA,120.086823,30.894348,sediments,2019,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,2.866666666666667,μg/kg,chlortetracycline
Zhang_2022,China,Jiangsu,Yancheng,NA,120.163561,33.347382,sediments,2019,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,1.6,μg/kg,chlortetracycline
Zhang_2022,China,Jiangsu,Wuxi,NA,120.31191,31.491169,sediments,2019,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,5.199999999999999,μg/kg,chlortetracycline
Zhang_2022,China,Zhejiang,Taizhou,NA,121.420757,28.656386,sediments,2019,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,0.2595,μg/kg,chlortetracycline
Zhang_2022,China,Fujian,Ningde,NA,119.547932,26.665617,sediments,2019,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,1.1,μg/kg,chlortetracycline
Zhang_2022,China,Anhui,Chuzhou,NA,118.953056,32.9,sediments,2018,NA,Tetracyclines,Tetracycline,tetracycline,TC,0.85,μg/kg,tetracycline
Zhang_2022,China,Shanghai,Shanghai,NA,121.397417,31.623587,sediments,2018,NA,Tetracyclines,Tetracycline,tetracycline,TC,0.09,μg/kg,tetracycline
Zhang_2022,China,Anhui,Chuzhou,NA,118.953056,32.9,sediments,2018,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,0.48,μg/kg,oxytetracycline
Zhang_2022,China,Shanghai,Shanghai,NA,121.397417,31.623587,sediments,2018,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,1.8,μg/kg,oxytetracycline
Zhang_2022,China,Anhui,Chuzhou,NA,118.953056,32.9,sediments,2018,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,1.3,μg/kg,chlortetracycline
Zhang_2022,China,Shanghai,Shanghai,NA,121.397417,31.623587,sediments,2018,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,3.8,μg/kg,chlortetracycline
Zhang_2022,China,Qinghai,Hainan Tibetan Autonomous Prefecture,Qinghai Lake,99.591667,36.358333,sediments,2018,NA,Macrolides,anhydroerythromycin,anhydroerythromycin,AETM,0.9,μg/kg,erythromycin
Zhang_2022,China,Qinghai,Hainan Tibetan Autonomous Prefecture,Qinghai Lake,99.591667,36.358333,sediments,2018,NA,Tetracyclines,Anhydrochlortetracycline,anhydrochlortetracycline,ACTC,0.48,μg/kg,chlortetracycline
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,12.6,μg/kg,norfloxacin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,1.42,μg/kg,norfloxacin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,576.88,μg/kg,enrofloxacin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,126.28,μg/kg,enrofloxacin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,41.4,μg/kg,ciprofloxacin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,14.14,μg/kg,ciprofloxacin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,Sulfonamides,Trimethoprim,trimethoprim,TMP,2.94,μg/kg,trimethoprim
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,Sulfonamides,Trimethoprim,trimethoprim,TMP,0,μg/kg,trimethoprim
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,Sulfonamides,Sulfamerazine,sulfamerazine,SMZ1,0,μg/kg,sulfamerazine
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,Sulfonamides,Sulfamerazine,sulfamerazine,SMZ1,0,μg/kg,sulfamerazine
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.04,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0,μg/kg,sulfamethazine
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.01,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0,μg/kg,sulfamethoxazole
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,1.21,μg/kg,sulfadiazine
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,2.69,μg/kg,sulfadiazine
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,Sulfonamides,Sulfadimethoxine,sulfadimethoxine,SDM,0.6,μg/kg,sulfadimethoxine
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,Sulfonamides,Sulfadimethoxine,sulfadimethoxine,SDM,1.23,μg/kg,sulfadimethoxine
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,5.71,μg/kg,oxytetracycline
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,1.28,μg/kg,oxytetracycline
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,Tetracyclines,Doxycycline,doxycycline,DXC,1.44,μg/kg,doxycycline
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,Tetracyclines,Doxycycline,doxycycline,DXC,3.56,μg/kg,doxycycline
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,0.56,μg/kg,chlortetracycline
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,1.66,μg/kg,chlortetracycline
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,9,β-lactams,Amoxicillin,amoxicillin,AMOX,0,μg/kg,amoxicillin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,sediments,2018,12,β-lactams,Amoxicillin,amoxicillin,AMOX,0.23,μg/kg,amoxicillin
Zhang_2022,China,Shandong,Qinghai,the downstream of Yang River,120.075,36.135,sediments,2016,NA,Fluoroquinolones,Sarafloxacin,sarafloxacin,SAR,0.09,μg/kg,sarafloxacin
Zhang_2022,China,Shandong,Qinghai,the Yang River Estuary,120.105,36.125,sediments,2016,NA,Fluoroquinolones,Sarafloxacin,sarafloxacin,SAR,0.06,μg/kg,sarafloxacin
Zhang_2022,China,Shandong,Qinghai,the downstream of Yang River,120.075,36.135,sediments,2016,NA,Fluoroquinolones,Pipemidic acid,pipemidic acid,PIPA,1.51,μg/kg,pipemidic acid
Zhang_2022,China,Shandong,Qinghai,the Yang River Estuary,120.105,36.125,sediments,2016,NA,Fluoroquinolones,Pipemidic acid,pipemidic acid,PIPA,2.43,μg/kg,pipemidic acid
Zhang_2022,China,Shandong,Qinghai,the downstream of Yang River,120.075,36.135,sediments,2016,NA,Fluoroquinolones,Oxolinic acid,oxolinic acid,OLA,0.12,μg/kg,oxolinic acid
Zhang_2022,China,Shandong,Qinghai,the Yang River Estuary,120.105,36.125,sediments,2016,NA,Fluoroquinolones,Oxolinic acid,oxolinic acid,OLA,0.21,μg/kg,oxolinic acid
Zhang_2022,China,Shandong,Qinghai,the downstream of Yang River,120.075,36.135,sediments,2016,NA,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,1.77,μg/kg,ofloxacin
Zhang_2022,China,Shandong,Qinghai,the Yang River Estuary,120.105,36.125,sediments,2016,NA,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,1.28,μg/kg,ofloxacin
Zhang_2022,China,Shandong,Qinghai,the downstream of Yang River,120.075,36.135,sediments,2016,NA,Fluoroquinolones,Lomefloxacin,lomefloxacin,LFX,0.17,μg/kg,lomefloxacin
