scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,coverage_score,interpretability_score,cluster_contrast_score,loo_sign_stability_score,driver_env_amr_coherence_score,env_amr_q_fdr,partial_env_amr_q_fdr,matrix_consistency_score,pathway_total_score,pathway_class,pathway_class_rank,rf_driver_support,elastic_net_driver_support,multivariable_env_support,bootstrap_sign_stability
all_years,sludge,fluoroquinolones,A. baumannii | Cefepime,WastewaterHealthIndex,16,3,149,31,2,2005,2017,-0.00740761063682449,0.9782786976063568,-0.12058823529411763,0.6564245147485952,0.06923543109736396,0.25696039035591295,0.44741968246419966,0.08225955430566029,0.3382352941176471,0.2000655587786896,FALSE,0.5,22.59490479886563,Jiangsu,3,2,4,1,0,0.9983902257639954,0.9457097301022044,4,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,fluoroquinolones,A. baumannii | Tigecycline,LivestockAquacultureIndex,16,3,172,30,2,2012,2020,-0.00735835372131575,0.9784231020466424,0.01176470588235294,0.9655081698956276,0.5496407329013963,0,-0.44624447717231225,0.08316532938650609,0.01913171967542095,0.9439350396575208,TRUE,0.75,28.932979463021375,Tibet,3,2,0,3,3,0.9986510041956956,0.997809785266724,3,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,fluoroquinolones,K. pneumoniae | Cefoxitin,EconomicScaleIndex,16,3,172,30,2,2012,2020,-0.00147167074426315,0.995684171775622,-0.04117647058823529,0.8796536149318309,0.5496407329013963,0,-0.24447717231222385,0.3614846507489162,0.4326711988133663,0.09415165852181163,TRUE,0.8125,145.5228067869367,Tibet,3,2,0,3,3,1,0.9933589680061764,3,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,tetracyclines,E. coli | Cefotaxime,milk_output_2024,15,2,42,17,1,2015,2024,0.5285714285714285,0.04279728930945042,0.4785714285714285,0.07113080825563328,1,0,0.16071428571428573,0.5671967045803448,0.5964285714285714,0.01893192468786513,TRUE,1,0.32640332640332675,Shaanxi,3,2,0,5,4,0.8679810523175701,0.6786118056401175,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,surface water,fluoroquinolones,A. baumannii | Amikacin,grp_per_capita_2024,15,3,72,20,1,2015,2024,-0.4785714285714285,0.07113080825563328,-0.7392857142857142,0.00163551114354075,0.27743910513984715,0.01496598639455785,-0.18571428571428572,0.5075409629336736,0.3357142857142857,0.22121153763932597,TRUE,1,0.2514351320321468,Hubei,3,2,0,5,4,0.9897658389202042,0.4121488081722714,0,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,tetracyclines,E. coli | Aztreonam,chemical_fertilizers_2024,15,2,42,17,1,2015,2024,0.45357142857142846,0.08948590014302728,0.5214285714285714,0.04621923447857303,1,0,0.1928571428571429,0.491048701605223,0.575,0.02493622794258255,TRUE,1,0.27801332525741956,Henan,3,2,0,5,4,0.8679979334927216,0.6372416307904879,0,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,tetracyclines,E. coli | Ceftazidime,chemical_fertilizers_2024,15,2,42,17,1,2015,2024,0.4392857142857142,0.10136057119347244,0.5464285714285714,0.03506666021670986,1,0,0.1928571428571429,0.491048701605223,0.7107142857142857,0.00297899488680274,TRUE,1,0.2945590994371481,Henan,3,2,0,5,4,0.8807301427903083,0.6222671270220578,0,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,tetracyclines,K. pneumoniae | Nitrofurantoin,chemical_fertilizers_2024,15,2,42,17,1,2015,2024,0.4107142857142856,0.1283286460157489,0.5749999999999998,0.02493622794258255,1,0,0.1928571428571429,0.491048701605223,0.9178571428571428,1.417696851500636e-6,TRUE,1,0.3431438127090303,Shandong,3,2,0,5,4,0.8909274738994418,0.6123567030163054,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,A. baumannii | Cefepime,chemical_fertilizers_2024,15,3,146,28,2,2012,2019,0.4007162046916858,0.13882186806388777,0.38928571428571423,0.15151193679039388,0.6069021557093311,0,0.1627909581559973,0.562131375232293,0.275,0.32121117331937676,TRUE,1,0.614272321225749,Tianjin,3,2,0,5,4,0.9897658389202042,0.7803516122574697,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,A. baumannii | Ceftazidime,chemical_fertilizers_2024,15,3,146,28,2,2012,2019,0.3935605581793342,0.14667854857075652,0.40714285714285703,0.1320126637798538,0.6069021557093311,0,0.1627909581559973,0.562131375232293,0.30357142857142855,0.2713558360038684,TRUE,1,0.6436227270662171,Tianjin,3,2,0,5,4,0.9897658389202042,0.7772959558067969,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,A. baumannii | Cefotaxime,chemical_fertilizers_2024,15,3,146,28,2,2012,2019,0.3881938232950706,0.15276336553531822,0.3178571428571428,0.24829056581701817,0.6069021557093311,0,0.1627909581559973,0.562131375232293,0.3607142857142857,0.18655437415416332,TRUE,1,0.643674252904866,Tianjin,3,2,0,5,4,0.9897658389202042,0.8615383488590509,0,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,tetracyclines,E. coli | Cefazolin,milk_output_2024,15,2,42,17,1,2015,2024,0.3857142857142857,0.1556307945859602,0.38928571428571423,0.15151193679039388,1,0,0.16071428571428573,0.5671967045803448,0.6285714285714286,0.01207953917590578,TRUE,1,0.28774928774928776,Henan,3,2,0,5,4,0.9051250825112186,0.75602696016573,0,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,fluoroquinolones,S. aureus | Cefoxitin,milk_output_2024,15,3,77,21,1,2015,2024,0.3714285714285714,0.17284974708033993,0.457142857142857,0.08667812662416971,0.27743910513984715,0.01496598639455785,0.42857142857142855,0.11096021426087677,0.11071428571428572,0.694462647207096,TRUE,1,0.485207100591716,Tibet,3,2,0,5,4,0.9051250825112186,0.6934250129933577,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,A. baumannii | Imipenem,chemical_fertilizers_2024,15,3,146,28,2,2012,2019,0.36493797212992807,0.18107031021080755,0.3785714285714285,0.1640908265592207,0.6069021557093311,0,0.1627909581559973,0.562131375232293,0.275,0.32121117331937676,TRUE,1,0.6760698610672574,Tianjin,3,2,0,5,4,0.9897658389202042,0.8121978344375868,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,sludge,sulfonamides,P. aeruginosa | Polymyxin B,hospitals_count_2024,15,3,109,21,1,2012,2017,0.3602595103059826,0.1871512115745345,0.3571428571428571,0.19127476343157895,0.5221737448390016,0,0.26728931409798706,0.3355085780290077,0.16785714285714284,0.5498555542278019,TRUE,1,0.3355072823908145,Beijing,3,2,0,5,4,0.9897658389202042,0.8310558687027225,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,A. baumannii | Ciprofloxacin,chemical_fertilizers_2024,15,3,146,28,2,2012,2019,0.3524155907333129,0.19764055588375692,0.33214285714285713,0.2264717590707243,0.6069021557093311,0,0.1627909581559973,0.562131375232293,0.26785714285714285,0.33444360051235344,TRUE,1,0.6919228389738572,Tianjin,3,2,0,5,4,0.9897658389202042,0.859059466116945,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,A. baumannii | Meropenem,chemical_fertilizers_2024,15,3,146,28,2,2012,2019,0.3452599442209614,0.20753266526316183,0.37499999999999994,0.16843274984674558,0.6069021557093311,0,0.1627909581559973,0.562131375232293,0.325,0.237225438237234,TRUE,1,0.7142432939934918,Tianjin,3,2,0,5,4,0.9897658389202042,0.8182178884121424,0,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,tetracyclines,E. coli | Amikacin,chemical_fertilizers_2024,15,2,42,17,1,2015,2024,0.3357142857142857,0.22121153763932597,0.48214285714285704,0.06874953772064366,1,0,0.1928571428571429,0.491048701605223,0.6321428571428571,0.01145754154007892,TRUE,1,0.5384615384615384,Shandong,3,2,0,5,4,0.9093446062785512,0.6786118056401175,0,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,fluoroquinolones,S. aureus | Oxacillin,milk_output_2024,15,3,77,21,1,2015,2024,0.32499999999999996,0.237225438237234,0.39642857142857135,0.1434945314423536,0.27743910513984715,0.01496598639455785,0.42857142857142855,0.11096021426087677,0.19642857142857145,0.4828987562716335,TRUE,1,0.5350803043110736,Jilin,3,2,0,5,4,0.9093446062785512,0.749741762368661,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,surface water,fluoroquinolones,A. baumannii | Tobramycin,grp_per_capita_2024,15,3,72,20,1,2015,2024,-0.3214285714285714,0.24271904680166825,-0.4999999999999999,0.05769884126896001,0.27743910513984715,0.01496598639455785,-0.18571428571428572,0.5075409629336736,0.2571428571428571,0.35486036365060913,TRUE,1,0.44615384615384607,Hubei,3,2,0,5,4,0.9897658389202042,0.7315777609951156,0,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,fluoroquinolones,P. aeruginosa | Piperacillin,urban_share_2024,15,3,77,21,1,2015,2024,0.29999999999999993,0.2773167803683839,0.1964285714285714,0.4828987562716335,0.27743910513984715,0.01496598639455785,-0.08928571428571429,0.7516725173502772,-0.6071428571428571,0.01638130676830714,TRUE,1,0.6043956043956048,Tibet,3,2,0,5,4,0.9094639281547536,0.8961189737896573,0,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,tetracyclines,P. aeruginosa | Meropenem,chemical_fertilizers_2024,15,2,42,17,1,2015,2024,0.2964285714285714,0.28335542843426287,0.2964285714285714,0.28335542843426287,1,0,0.1928571428571429,0.491048701605223,0.6142857142857143,0.01483395540597694,TRUE,1,0.4754402224281745,Shaanxi,3,2,0,5,4,0.9094639281547536,0.8390064285264714,0,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,tetracyclines,E. coli | Cefepime,grp_per_capita_2024,15,2,42,17,1,2015,2024,0.2678571428571428,0.33444360051235344,0.2107142857142857,0.4509578652152854,1,0,-0.49642857142857144,0.05979741374992398,-0.225,0.4201046869076348,TRUE,1,0.6307692307692306,Henan,3,2,0,5,4,0.9336475018941122,0.8849050780973922,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,E. coli | Ertapenem,LivestockAquacultureIndex,15,3,146,28,2,2012,2019,0.23613633490760053,0.3968337145638758,0.22499999999999995,0.42010468690763503,0.6069021557093311,0,0.01611459911668787,0.954545082919583,-0.21626460825111604,0.4388391738076953,FALSE,1,0.688344071986628,Hubei,3,2,0,5,0,0.9897658389202042,0.9065436464646724,4,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,fluoroquinolones,K. pneumoniae | Meropenem,LivestockAquacultureIndex,15,3,77,21,1,2015,2024,0.2285714285714285,0.41256617049636024,0.07142857142857141,0.8002959873970545,0.27743910513984715,0.01496598639455785,0.3127793920987216,0.2563461530109662,0.6863273518051948,0.00471991203303516,TRUE,1,0.6442307692307697,Hubei,3,2,0,5,4,0.9640431604344516,0.9730726202075796,0,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,tetracyclines,E. coli | Gentamicin,grp_per_capita_2024,15,2,42,17,1,2015,2024,0.21428571428571425,0.4431409348235143,0.3142857142857142,0.2539400163236714,1,0,-0.49642857142857144,0.05979741374992398,-0.40714285714285714,0.1320126637798535,TRUE,1,0.7435897435897435,Henan,3,2,0,5,4,0.9640431604344516,0.8197394365802757,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,E. coli | Cefazolin,WastewaterHealthIndex,15,3,146,28,2,2012,2019,-0.13774619536276697,0.6244515972601778,-0.1714285714285714,0.541272176099633,0.6069021557093311,0,0.08050102326395472,0.7754958926898936,-0.07142857142857142,0.8002959873970545,TRUE,0.8666666666666667,1.3997657629013325,Chongqing,3,2,0,4,2,0.9897658389202042,0.9349362875676324,3,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,S. aureus | Oxacillin,LivestockAquacultureIndex,15,3,146,28,2,2012,2019,-0.12164599070997602,0.6658357604368469,-0.2428571428571428,0.3831283418393414,0.6069021557093311,0,0.01611459911668787,0.954545082919583,-0.1322610000874594,0.6384416250817864,TRUE,1,2.132517486828619,Shanxi,3,2,0,4,2,0.9897658389202042,0.8980721555611625,3,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,sludge,sulfonamides,S. aureus | Nitrofurantoin,EconomicScaleIndex,15,3,109,21,1,2012,2017,0.0929701962079955,0.741740822537623,-0.17499999999999996,0.532748148137859,0.5221737448390016,0,-0.04846526908872617,0.8638146351851379,-0.5075962706059253,0.05341469893396544,TRUE,0.8,1.8535802944185893,Guangdong,3,2,0,3,3,0.9897658389202042,0.9349362875676324,3,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,E. coli | Polymyxin B,WastewaterHealthIndex,15,3,146,28,2,2012,2019,0.08407884652013049,0.7657694349480961,0.10357142857142856,0.7133796306287292,0.6069021557093311,0,0.08050102326395472,0.7754958926898936,0.07142857142857142,0.8002959873970545,TRUE,0.9333333333333332,1.7850564480125222,Tianjin,3,2,0,4,2,0.9897658389202042,0.9759227867065212,3,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,sludge,sulfonamides,S. aureus | Gentamicin,EconomicScaleIndex,15,3,109,21,1,2012,2017,0.08328580076966265,0.7679226158577741,0.04285714285714285,0.8794603130259,0.5221737448390016,0,-0.04846526908872617,0.8638146351851379,-0.16085797307934252,0.5668456105662769,TRUE,0.8,1.8054828241264895,Zhejiang,3,2,0,3,2,0.9897658389202042,0.9933589680061764,4,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,sludge,sulfonamides,E. coli | Ciprofloxacin,urban_share_2024,15,3,109,21,1,2012,2017,-0.07747516350666292,0.7837461139927258,-0.2964285714285714,0.28335542843426303,0.5221737448390016,0,-0.30409001676365194,0.270496745201139,0.09642857142857145,0.7324528633867308,TRUE,0.8,2.7070364191713048,Hebei,3,2,0,3,3,0.9897658389202042,0.8772589450120879,3,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,fluoroquinolones,A. baumannii | Meropenem,freshwater_aquatic_products_2024,15,3,77,21,1,2015,2024,-0.07142857142857141,0.8002959873970545,-0.3357142857142857,0.22121153763932597,0.27743910513984715,0.01496598639455785,-0.08928571428571429,0.7516725173502772,0.6785714285714286,0.0054165502195917,TRUE,0.8,2.353846153846155,Anhui,3,2,0,3,3,0.986382660126367,0.8101686596657472,3,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,tetracyclines,S. aureus | Cefoxitin,EconomicScaleIndex,15,2,42,17,1,2015,2024,0.07142857142857141,0.8002959873970545,0.01785714285714285,0.949635304173862,1,0,0.11081327034354709,0.6942016417697154,0.1966041893191964,0.482499673417631,TRUE,0.8666666666666667,1.8000000000000012,Jilin,3,2,0,4,2,0.986382660126367,0.9880483675382116,3,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,fluoroquinolones,E. coli | Cefepime,EconomicScaleIndex,15,3,77,21,1,2015,2024,-0.06428571428571428,0.8199479653196377,-0.10714285714285712,0.7039010016261613,0.27743910513984715,0.01496598639455785,0.19642857142857145,0.4828987562716335,-0.3357142857142857,0.22121153763932597,TRUE,0.8,2.8632478632478633,Jilin,3,2,0,3,3,0.986382660126367,0.9542553945368402,3,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,surface water,fluoroquinolones,K. pneumoniae | Chloramphenicol,LivestockAquacultureIndex,15,3,72,20,1,2015,2024,0.05357142857142856,0.8496099367776071,-0.03214285714285714,0.9094621170945908,0.27743910513984715,0.01496598639455785,0.3127793920987216,0.2563461530109662,0.5201074462898742,0.04687366178097886,TRUE,0.6666666666666666,3.0923076923076924,Anhui,3,2,0,2,4,0.9897658389202042,0.9942611013987924,3,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,E. coli | Aztreonam,LivestockAquacultureIndex,15,3,146,28,2,2012,2019,0.05187843721454861,0.8543150802213382,0,1,0.6069021557093311,0,0.01611459911668787,0.954545082919583,0.21447729743912336,0.44272354385245183,TRUE,0.7333333333333333,3.834864883277119,Tianjin,3,2,0,2,3,0.9897658389202042,1,4,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,E. coli | Tobramycin,LivestockAquacultureIndex,15,3,146,28,2,2012,2019,0.03756714418984554,0.8942565950591422,0.04642857142857142,0.8694915255450947,0.6069021557093311,0,0.01611459911668787,0.954545082919583,0.3235032569706777,0.23951826240859497,TRUE,0.6666666666666666,4.973905732971478,Tianjin,3,2,0,2,3,0.9941937115670152,0.9933589680061764,4,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,sulfonamides,S. aureus | Erythromycin,LivestockAquacultureIndex,15,3,146,28,2,2012,2019,0.030411497677494,0.9143219005052028,0.07857142857142856,0.7807545523090463,0.6069021557093311,0,0.01611459911668787,0.954545082919583,0.3306525002186485,0.22868982606520724,TRUE,0.7333333333333333,5.268552020272009,Liaoning,3,2,0,2,3,0.9941937115670152,0.984962769478999,4,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,sludge,sulfonamides,E. coli | Gentamicin,grp_per_capita_2024,15,3,109,21,1,2012,2017,0.01936879087666573,0.9453774511824086,-0.4499999999999999,0.09235737494812266,0.5221737448390016,0,-0.5287679909329744,0.04270586050349203,-0.625,0.01272745351123365,TRUE,0.5333333333333333,8.162748335347946,Hebei,3,2,0,1,4,0.9941937115670152,0.7679659547302878,4,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,tetracyclines,A. baumannii | Tobramycin,WastewaterHealthIndex,15,2,42,17,1,2015,2024,-0.01428571428571428,0.9596997645989476,-0.03214285714285714,0.9094621170945908,1,0,-0.12142857142857144,0.6664011137233894,0.225,0.42010468690763503,TRUE,0.6666666666666666,16.384615384615387,Henan,3,2,0,2,3,0.9949950572831489,0.984188950923026,4,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,fluoroquinolones,S. aureus | Nitrofurantoin,LivestockAquacultureIndex,15,3,77,21,1,2015,2024,0.01071428571428571,0.9697698761545686,-0.00714285714285714,0.9798442277615984,0.27743910513984715,0.01496598639455785,0.3127793920987216,0.2563461530109662,0.08936554059963472,0.7514569520899217,TRUE,0.6,17.205128205128208,Jilin,3,2,0,2,3,0.9978486760712906,0.9953337737978613,4,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,surface water,fluoroquinolones,S. aureus | Nitrofurantoin,LivestockAquacultureIndex,15,3,72,20,1,2015,2024,0.01071428571428571,0.9697698761545686,-0.00714285714285714,0.9798442277615984,0.27743910513984715,0.01496598639455785,0.3127793920987216,0.2563461530109662,0.08936554059963472,0.7514569520899217,TRUE,0.6,17.205128205128208,Jilin,3,2,0,2,3,0.9944661903323412,0.998955385259106,4,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,surface water,tetracyclines,E. coli | Tobramycin,milk_output_2024,14,2,39,16,1,2015,2024,0.29230769230769227,0.3105263203858821,0.4813186813186814,0.08141829504280487,0.6547208460185748,0,0.42857142857142855,0.1262738881593127,0.5868131868131868,0.02738437553108774,TRUE,1,0.6052631578947367,Henan,3,2,0,5,4,0.9897658389202042,0.7679659547302878,0,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,macrolides,E. coli | Cefazolin,milk_output_2024,14,3,77,25,1,2005,2017,-0.28700702495415054,0.3197846676887893,-0.4153846153846154,0.1396659475175257,0.8556343441410651,0,-0.34262854141813315,0.23045006637632,0.5384615384615384,0.04697614585955519,TRUE,1,0.4843293597925374,Qinghai,3,2,0,5,4,0.929374190470544,0.7467251700989045,0,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,tetracyclines,E. coli | Tigecycline,total_aquatic_products_2024,14,3,77,19,2,2004,2020,-0.2859431317947984,0.3216615793914705,-0.2087912087912088,0.4737788373098139,0.30098512187415105,0.03648989898989916,0.4209082900019433,0.13394589712344326,-0.31868131868131866,0.2667849608113615,TRUE,1,0.555343785676878,Guangdong,3,2,0,5,4,0.931709402375294,0.8932500495698312,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,surface water,tetracyclines,P. aeruginosa | Meropenem,chemical_fertilizers_2024,14,2,39,16,1,2015,2024,0.27912087912087913,0.33384507719455425,0.16483516483516483,0.5733464050131385,0.6547208460185748,0,0.4065934065934066,0.14910193900151344,0.6923076923076923,0.00607104874999004,TRUE,1,0.6338582677165355,Shaanxi,3,2,0,5,4,0.9897658389202042,0.9417766148120588,0,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,macrolides,E. coli | Chloramphenicol,freshwater_aquatic_products_2024,14,3,77,25,1,2005,2017,0.27143300034423534,0.34787898922988725,0.09890109890109892,0.7365853699253172,0.8556343441410651,0,0.5829134925425382,0.02868589772324247,0.5956043956043956,0.02461261079528684,TRUE,1,0.6813888266089209,Guangdong,3,2,0,5,4,0.9434327919257072,0.9632667930456436,0,14,Faint lead,3,NA,NA,NA,NA
all_years,surface water,fluoroquinolones,A. baumannii | Polymyxin B,hospitals_count_2024,14,3,77,21,1,2015,2024,-0.2703296703296703,0.3499193863496043,-0.06813186813186813,0.8169838797817922,0.27743910513984715,0.01496598639455785,0.2923076923076923,0.3105263203858821,-0.7978021978021979,6.282758224581759e-4,TRUE,1,0.4634146341463417,Shandong,3,2,0,5,4,0.9450856280499952,0.973958948386154,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,surface water,fluoroquinolones,A. baumannii | Polymyxin B,hospitals_count_2024,14,3,72,20,1,2015,2024,-0.2703296703296703,0.3499193863496043,-0.06813186813186813,0.8169838797817922,0.27743910513984715,0.01496598639455785,0.2923076923076923,0.3105263203858821,-0.7978021978021979,6.282758224581759e-4,TRUE,1,0.4634146341463417,Shandong,3,2,0,5,4,0.9897658389202042,0.988635789679547,0,14,Faint lead,3,NA,NA,NA,NA
