sample_type,province,location,antibiotic,group_of_antibiotic,mean_concentration,max_concentration,concentration_unit,sample_year,season,full_reference_name,place_in_article_data_extracted_from,reference_number,source_dataset
sediment,Shanghai,"Shanghai, Chongming district",Roxithromycin,macrolides,1.3,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,East China Sea coast in Shanghai,Sulfadiazine,sulfonamides,0.122,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Chongming district",Sulfadiazine,sulfonamides,0.17,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfadiazine,sulfonamides,1.21,8.16,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfadiazine,sulfonamides,2.69,16.38,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfadimethoxine,sulfonamides,0.6,2.16,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfadimethoxine,sulfonamides,1.23,5.75,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfamerazine,sulfonamides,0,NA,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfamerazine,sulfonamides,0,NA,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Jinze Town, Dianshan Lake",Sulfamethazine,sulfonamides,3.9,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,0.8,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,0.08,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,0.06,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,0.5,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,0.37,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,0.67,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,1.05,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,East China Sea coast in Shanghai,Sulfamethazine,sulfonamides,3.046,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Chongming district",Sulfamethazine,sulfonamides,1.7,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfamethazine,sulfonamides,0.04,0.14,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfamethazine,sulfonamides,0,NA,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Jinze Town, Dianshan Lake",Sulfamethoxazole,sulfonamides,2.35,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.27,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.1,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,6.94,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.25,NA,μg/kg dw,2018.0,winter,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,East China Sea coast in Shanghai,Sulfamethoxazole,sulfonamides,6.332,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Chongming district",Sulfamethoxazole,sulfonamides,16,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfamethoxazole,sulfonamides,0.01,0.08,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfamethoxazole,sulfonamides,0,NA,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,East China Sea coast in Shanghai,Tetracycline,tetracyclines,0.546,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Chongming district",Tetracycline,tetracyclines,0.09,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,East China Sea coast in Shanghai,Trimethoprim,sulfonamides,0.692,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Chongming district",Trimethoprim,sulfonamides,16,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Trimethoprim,sulfonamides,2.94,16.96,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Trimethoprim,sulfonamides,0,0,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Chlorotetracycline,tetracyclines,36,NA,μg/kg dw,2019.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Ciprofloxacin,fluoroquinolones,1.3,NA,μg/kg dw,2019.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Enrofloxacin,fluoroquinolones,5.94,NA,μg/kg dw,2019.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Erythromycin,macrolides,0.6,NA,μg/kg dw,2019.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Norfloxacin,fluoroquinolones,0.6,NA,μg/kg dw,2019.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Oxytetracycline,tetracyclines,13.35,NA,μg/kg dw,2019.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
