province,metric,value,unit
Liaoning,E06_28_Aquatic_Products,19.2,kg
Liaoning,E06_28_Eggs,19,kg
Liaoning,E06_28_Milk_and_Dairy_Products,17.6,kg
Liaoning,E06_28_Fresh_Melons_and_Fruits,83.9,kg
Liaoning,E06_28_Sugar,0.9,kg
Liaoning,E06_34_Grain_Unprocessed,185.9,kg
Liaoning,E06_34_Cereals,164.5,kg
Liaoning,E06_34_Edible_Oil_and_Fats,13,kg
Liaoning,E06_34_Edible_Vegetable_Oil,12.6,kg
Liaoning,E06_34_Vegetable_and_Edible_Mushroom,107.8,kg
Liaoning,E06_34_Meat_and_Products,41.6,kg
Liaoning,E06_34_Pork,32.5,kg
Liaoning,E06_34_Beef,3.6,kg
Liaoning,E06_34_Mutton,1.5,kg
Liaoning,E06_34_Poultry,6,kg
Liaoning,E06_34_Aquatic_Products,11.4,kg
Liaoning,E06_34_Eggs,19.9,kg
Liaoning,E06_34_Milk_and_Dairy_Products,7.1,kg
Liaoning,E06_34_Fresh_Melons_and_Fruits,59.4,kg
Liaoning,E06_34_Sugar,1.5,kg
Liaoning,E08_12_Sulphur_Dioxide,10.88,10000_tons
Liaoning,E08_12_Nitrogen_Oxides,46.75,10000_tons
Liaoning,E08_12_Particulate_Matter,21.02,10000_tons
Liaoning,E08_14_Common_Industrial_Solid_Wastes_Generated,23322,10000_tons
Liaoning,E08_14_Integrated_Reuse_of_Common_Industrial_Solid_Wastes,13439,10000_tons
Liaoning,E08_14_Common_Industrial_Solid_Wastes_Disposed,3708,10000_tons
Liaoning,E08_14_Stock_of_Common_Industrial_Solid_Wastes,6439,10000_tons
Liaoning,E08_14_Common_Industrial_Solid_Wastes_Discharged,NA,10000_tons
Liaoning,E08_14_Hazardous_Wastes_Generated,311.87,10000_tons
Liaoning,E08_14_Integrated_Reuse_and_Disposal_of_Hazardous_Wastes,289.95,10000_tons
Liaoning,E08_14_year_end_Stock_of_Hazardous_Wastes,87.6,10000_tons
Liaoning,E08_17_Volume_of_Domestic_Garbage_Collected_and_Transported,996.7,10000_tons
Liaoning,E08_17_Number_of_Plants_for_Harmless_Treatment_of_Domestic_Garbage,49,number
Liaoning,E08_17_Number_of_Plants_Sanitary_Landfill,15,number
Liaoning,E08_17_Number_of_Plants_Incinerate,24,number
Liaoning,E08_17_Number_of_Plants_Others,10,number
Liaoning,E08_17_Harmless_Treatment_Capacity,41083,ton_per_day
Liaoning,E08_17_Harmless_Treatment_Capacity_Sanitary_Landfill,9733,ton_per_day
Liaoning,E08_17_Harmless_Treatment_Capacity_Incinerate,29350,ton_per_day
Liaoning,E08_17_Harmless_Treatment_Capacity_Others,2000,ton_per_day
Liaoning,E08_17_Volume_of_Domestic_Garbage_Harmlessly_Treated,996.7,10000_tons
Liaoning,E08_17_Volume_Treated_Sanitary_Landfill,93.4,10000_tons
Liaoning,E08_17_Volume_Treated_Incinerate,850.1,10000_tons
Liaoning,E08_17_Volume_Treated_Others,53.2,10000_tons
Liaoning,E08_17_Rate_of_Domestic_Garbage_Harmless_Treatment,100,percent
Liaoning,E08_20_Cultivated_Land,5162.2,1000_hectares
Liaoning,E08_20_Garden_Land,525.9,1000_hectares
Liaoning,E08_20_Forest_Land,5985.5,1000_hectares
Liaoning,E08_20_Grassland,475.1,1000_hectares
Liaoning,E08_20_Wetland,294,1000_hectares
Liaoning,E08_20_Land_for_Urban_Rural_Industrial_and_Mining_Activities,1347.3,1000_hectares
Liaoning,E08_20_Land_Used_for_Transport,317,1000_hectares
Liaoning,E08_20_Land_Used_for_Water_and_Water_Conservancy_Facilities,701.2,1000_hectares
Liaoning,E08_21_Area_of_Afforested_Land,735.92,10000_hectares
Liaoning,E08_21_Forest_Area,571.83,10000_hectares
Liaoning,E08_21_Planted_Forest,315.32,10000_hectares
Liaoning,E08_21_Forest_Coverage_Rate,39.24,percent
Liaoning,E08_21_Total_Stock_Volume_of_Living_Trees,30888.53,10000_cu_m
Liaoning,E08_21_Stock_Volume_of_Forest,29749.18,10000_cu_m
Liaoning,E08_33_Investment_in_Urban_Environmental_Infrastructure,792526,10000_yuan
Liaoning,E08_33_Gas_Supply,278219,10000_yuan
Liaoning,E08_33_Centralized_Heating,120929,10000_yuan
Liaoning,E08_33_Drainage_Works,359050,10000_yuan
Liaoning,E08_33_Gardening_and_Greening,15159,10000_yuan
Liaoning,E08_33_Environmental_Sanitation,19169,10000_yuan
Liaoning,E08_34_Investment_Completed_in_the_Treatment_of_Industrial_Pollution,178226,10000_yuan
Liaoning,E08_34_Treatment_of_Wastewater,13466,10000_yuan
Liaoning,E08_34_Treatment_of_Waste_Gas,143280,10000_yuan
Liaoning,E08_34_Treatment_of_Solid_Waste,2426,10000_yuan
Liaoning,E08_34_Treatment_of_Noise_Pollution,98,10000_yuan
Liaoning,E08_34_Treatment_of_Other_Pollution,18957,10000_yuan
Liaoning,E08_35_Investment_Completed_in_the_Year,287041,10000_yuan
Liaoning,E08_35_Afforestation,40522,10000_yuan
Liaoning,E08_35_Forest_Management,17927,10000_yuan
Liaoning,E08_35_Grassland_Protection_and_Restoration,6256,10000_yuan
Liaoning,E08_35_Wetland_Protection_and_Restoration,4269,10000_yuan
Liaoning,E08_35_Desertification_Control,4674,10000_yuan
Liaoning,E08_35_Prevention_and_Control_of_Forest_and_Grass_Pests,14438,10000_yuan
Liaoning,E08_35_Forest_and_Grass_Fire_Prevention,28157,10000_yuan
Liaoning,E08_35_Nature_Reserve_Management_and_Monitoring,7689,10000_yuan
Liaoning,E08_35_Biodiversity_Conservation,850,10000_yuan
Liaoning,E08_35_Others,162259,10000_yuan
Liaoning,E10_18_Total_Investment_in_Fixed_Assets,5.3,percent
Liaoning,E10_18_Agriculture_Forestry_Animal_Husbandry_and_Fishery,4.4,percent
Liaoning,E10_18_Mining,-8.2,percent
Liaoning,E10_18_Manufacturing,14.4,percent
Liaoning,E10_18_Production_and_Supply_of_Electricity_Heating_Gas_and_Water,15.8,percent
Liaoning,E10_18_Construction,NA,percent
Liaoning,E10_18_Wholesale_and_Retail_Trades,63.1,percent
Liaoning,E10_18_Transport_Storage_and_Post,18.2,percent
Liaoning,E10_18_Hotels_and_Catering_Services,86.3,percent
Liaoning,E10_18_Information_Transmission_Software_and_Information_Technology,7.1,percent
Liaoning,E10_18_Financial_Intermediation,-13.5,percent
Liaoning,E10_18_Real_Estate,-21.5,percent
Liaoning,E10_18_Leasing_and_Business_Services,19.6,percent
Liaoning,E10_18_Scientific_Research_and_Technical_Services,45.2,percent
Liaoning,E10_18_Management_of_Water_Conservancy_Environment_and_Public_Facilities,16.3,percent
Liaoning,E10_18_Services_to_Households_Repair_and_Other_Services,45.4,percent
Liaoning,E10_18_Education,-9.6,percent
Liaoning,E10_18_Health_and_Social_Service,-1,percent
Liaoning,E10_18_Culture_Sports_and_Entertainment,-4.7,percent
Liaoning,E10_18_Public_Management_Social_Security_and_Social_Organization,-14.2,percent
Jilin,E01_01_Divisions_at_Prefecture_Level,9,counts
Jilin,E01_01_Cities_at_Prefecture_Level,8,counts
Jilin,E01_01_Divisions_at_County_Level,60,counts
Jilin,E01_01_Districts_under_Jurisdiction_of_Cities,21,counts
Jilin,E01_01_Cities_at_County_Level,20,counts
Jilin,E01_01_Counties,16,counts
Jilin,E01_01_Autonomous_Counties,3,counts
Jilin,E01_01_Divisions_at_Township_Level,972,counts
Jilin,E01_01_Towns,426,counts
Jilin,E01_01_Townships,181,counts
Jilin,E01_01_Subdistricts,365,counts
Jilin,E01_05_Total,419340,counts
Jilin,E01_05_Agriculture_Forestry_Animal_Husbandry_and_Fishery,54394,counts
Jilin,E01_05_Mining,785,counts
Jilin,E01_05_Manufacturing,26495,counts
Jilin,E01_05_Production_and_Supply_of_Electricity_Heating_Gas_and_Water,2296,counts
Jilin,E01_05_Construction,32032,counts
Jilin,E01_05_Wholesale_and_Retail_Trades,107428,counts
Jilin,E01_05_Transport_Storage_and_Post,11208,counts
Jilin,E01_05_Hotels_and_Catering_Services,5835,counts
Jilin,E01_05_Information_Transmission_Software_and_Information_Technology,16405,counts
Jilin,E01_05_Financial_Intermediation,1138,counts
Jilin,E01_05_Real_Estate,12583,counts
Jilin,E01_05_Leasing_and_Business_Services,54032,counts
Jilin,E01_05_Scientific_Research_and_Technical_Services,23980,counts
Jilin,E01_05_Management_of_Water_Conservancy_Environment_and_Public_Facilities,2960,counts
Jilin,E01_05_Services_to_Households_Repair_and_Other_Services,11392,counts
Jilin,E01_05_Education,11536,counts
Jilin,E01_05_Health_and_Social_Service,6347,counts
Jilin,E01_05_Culture_Sports_and_Entertainment,9195,counts
Jilin,E01_05_Public_Management_Social_Security_and_Social_Organization,29299,counts
Jilin,E02_05_Population_at_year_end_2015,2613,10000_persons
Jilin,E02_05_Population_at_year_end_2016,2567,10000_persons
Jilin,E02_05_Population_at_year_end_2017,2526,10000_persons
Jilin,E02_05_Population_at_year_end_2018,2484,10000_persons
Jilin,E02_05_Population_at_year_end_2019,2448,10000_persons
Jilin,E02_05_Population_at_year_end_2020,2399,10000_persons
Jilin,E02_05_Population_at_year_end_2021,2375,10000_persons
Jilin,E02_05_Population_at_year_end_2022,2348,10000_persons
Jilin,E02_05_Population_at_year_end_2023,2339,10000_persons
Jilin,E02_05_Population_at_year_end_2024,2317,10000_persons
Jilin,E02_06_Urban_Population_Proportion_2015,57.64,percent
Jilin,E02_06_Urban_Population_Proportion_2016,58.75,percent
Jilin,E02_06_Urban_Population_Proportion_2017,59.71,percent
Jilin,E02_06_Urban_Population_Proportion_2018,60.85,percent
Jilin,E02_06_Urban_Population_Proportion_2019,61.63,percent
Jilin,E02_06_Urban_Population_Proportion_2020,62.64,percent
Jilin,E02_06_Urban_Population_Proportion_2021,63.36,percent
Jilin,E02_06_Urban_Population_Proportion_2022,63.72,percent
Jilin,E02_06_Urban_Population_Proportion_2023,64.73,percent
Jilin,E02_06_Urban_Population_Proportion_2024,65.78,percent
Jilin,E02_07_Total_Population_year_end,2317,10000_persons
Jilin,E02_07_Urban_Population,1524,10000_persons
Jilin,E02_07_Urban_Population_Proportion,65.78,percent
Jilin,E02_07_Rural_Population,793,10000_persons
Jilin,E02_07_Rural_Population_Proportion,34.22,percent
Jilin,E02_07_Birth_Rate,4.17,per_mille
Jilin,E02_07_Death_Rate,9.02,per_mille
Jilin,E02_07_Natural_Growth_Rate,-4.85,per_mille
Jilin,E03_09_Gross_Regional_Product,14361.2,100_million_yuan
Jilin,E03_09_Primary_Industry_Value_Added,1589.8,100_million_yuan
Jilin,E03_09_Secondary_Industry_Value_Added,4577.6,100_million_yuan
Jilin,E03_09_Tertiary_Industry_Value_Added,8193.8,100_million_yuan
Jilin,E03_09_Agriculture_Forestry_Animal_Husbandry_and_Fishery,1648.8,100_million_yuan
Jilin,E03_09_Industry,3804.9,100_million_yuan
Jilin,E03_09_Construction,814,100_million_yuan
Jilin,E03_09_Wholesale_and_Retail_Trades,947.2,100_million_yuan
Jilin,E03_09_Transport_Storage_and_Post,934.8,100_million_yuan
Jilin,E03_09_Hotels_and_Catering_Services,248.9,100_million_yuan
Jilin,E03_09_Financial_Intermediation,832.3,100_million_yuan
Jilin,E03_09_Real_Estate,920.3,100_million_yuan
Jilin,E03_09_Others,4210,100_million_yuan
Jilin,E03_09_Per_Capita_Gross_Regional_Product,61689,yuan
Jilin,E03_09_Primary_Industry_Composition,11.1,percent
Jilin,E03_09_Secondary_Industry_Composition,31.9,percent
Jilin,E03_09_Tertiary_Industry_Composition,57.1,percent
Jilin,E03_09_Gross_Regional_Product_Index,104.3,preceding_year_100
Jilin,E03_09_Primary_Industry_Index,104.5,preceding_year_100
Jilin,E03_09_Secondary_Industry_Index,103.9,preceding_year_100
Jilin,E03_09_Tertiary_Industry_Index,104.4,preceding_year_100
Jilin,E03_09_Per_Capita_Gross_Regional_Product_Index,105,preceding_year_100
Jilin,E04_08_Total_Wage_Bill,2385.2,100_million_yuan
Jilin,E04_08_Agriculture_Forestry_Animal_Husbandry_and_Fishery,32.8,100_million_yuan
Jilin,E04_08_Mining,55,100_million_yuan
Jilin,E04_08_Manufacturing,425,100_million_yuan
Jilin,E04_08_Production_and_Supply_of_Electricity_Heating_Gas_and_Water,102.2,100_million_yuan
Jilin,E04_08_Construction,77.1,100_million_yuan
Jilin,E04_08_Wholesale_and_Retail_Trades,68.2,100_million_yuan
Jilin,E04_08_Transport_Storage_and_Post,129.1,100_million_yuan
Jilin,E04_08_Hotels_and_Catering_Services,8.6,100_million_yuan
Jilin,E04_08_Information_Transmission_Software_and_Information_Technology,44.5,100_million_yuan
Jilin,E04_08_Financial_Intermediation,199.8,100_million_yuan
Jilin,E04_08_Real_Estate,28.9,100_million_yuan
Jilin,E04_08_Leasing_and_Business_Services,37.7,100_million_yuan
Jilin,E04_08_Scientific_Research_and_Technical_Services,76.2,100_million_yuan
Jilin,E04_08_Management_of_Water_Conservancy_Environment_and_Public_Facilities,37.1,100_million_yuan
Jilin,E04_08_Services_to_Households_Repair_and_Other_Services,4.9,100_million_yuan
Jilin,E04_08_Education,384.1,100_million_yuan
Jilin,E04_08_Health_and_Social_Service,243.4,100_million_yuan
Jilin,E04_08_Culture_Sports_and_Entertainment,30.3,100_million_yuan
Jilin,E04_08_Public_Management_Social_Security_and_Social_Organization,400.6,100_million_yuan
Jilin,E04_09_Average_Wage,98418,yuan
Jilin,E04_09_Staff_and_Workers,101690,yuan
Jilin,E04_09_Domestic_Invested_Units,96593,yuan
Jilin,E04_09_Units_with_Funds_from_Hong_Kong_Macao_and_Taiwan,84754,yuan
Jilin,E04_09_Foreign_Funded_Units,142735,yuan
Jilin,E04_12_Average_Wage,98418,yuan
Jilin,E04_12_Agriculture_Forestry_Animal_Husbandry_and_Fishery,64177,yuan
Jilin,E04_12_Mining,114894,yuan
Jilin,E04_12_Manufacturing,108060,yuan
Jilin,E04_12_Production_and_Supply_of_Electricity_Heating_Gas_and_Water,120300,yuan
Jilin,E04_12_Construction,73463,yuan
Jilin,E04_12_Wholesale_and_Retail_Trades,85687,yuan
Jilin,E04_12_Transport_Storage_and_Post,105114,yuan
Jilin,E04_12_Hotels_and_Catering_Services,46736,yuan
Jilin,E04_12_Information_Transmission_Software_and_Information_Technology,113702,yuan
Jilin,E04_12_Financial_Intermediation,127232,yuan
Jilin,E04_12_Real_Estate,61733,yuan
Jilin,E04_12_Leasing_and_Business_Services,68829,yuan
Jilin,E04_12_Scientific_Research_and_Technical_Services,119296,yuan
Jilin,E04_12_Management_of_Water_Conservancy_Environment_and_Public_Facilities,45944,yuan
Jilin,E04_12_Services_to_Households_Repair_and_Other_Services,50831,yuan
Jilin,E04_12_Education,108382,yuan
Jilin,E04_12_Health_and_Social_Service,111662,yuan
Jilin,E04_12_Culture_Sports_and_Entertainment,83054,yuan
Jilin,E04_12_Public_Management_Social_Security_and_Social_Organization,87092,yuan
Jilin,E12_03_Gross_Output_Value_Total,3031.3,100_million_yuan
Jilin,E12_03_Gross_Output_Value_Farming,1443.7,100_million_yuan
Jilin,E12_03_Gross_Output_Value_Forestry,75.4,100_million_yuan
Jilin,E12_03_Gross_Output_Value_Animal_Husbandry,1344.1,100_million_yuan
Jilin,E12_03_Gross_Output_Value_Fishery,68.7,100_million_yuan
Jilin,E12_03_Gross_Output_Value_Professional_and_Support_Activities_for_Agriculture_Forestry_Animal_Husbandry_and_Fishery,99.4,100_million_yuan
Jilin,E12_03_Index_of_Gross_Output_Total,104.5,preceding_year_100
Jilin,E12_03_Index_of_Gross_Output_Farming,102.9,preceding_year_100
Jilin,E12_03_Index_of_Gross_Output_Forestry,107.7,preceding_year_100
Jilin,E12_03_Index_of_Gross_Output_Animal_Husbandry,106,preceding_year_100
Jilin,E12_03_Index_of_Gross_Output_Fishery,110.1,preceding_year_100
Jilin,E12_03_Index_of_Gross_Output_Professional_and_Support_Activities_for_Agriculture_Forestry_Animal_Husbandry_and_Fishery,103.4,preceding_year_100
Jilin,E12_05_Irrigated_Area_of_Cultivated_Land,2097,1000_hectares
Jilin,E12_05_Consumption_of_Chemical_Fertilizers,226.3,10000_tons
Jilin,E12_05_Nitrogenous_Fertilizer,36.1,10000_tons
Jilin,E12_05_Phosphatic_Fertilizer,4.6,10000_tons
Jilin,E12_05_Potassic_Fertilizer,11,10000_tons
Jilin,E12_05_Compound_Fertilizer,174.5,10000_tons
Jilin,E12_07_Number_of_Reservoirs,1230,counts
Jilin,E12_07_Capacity_of_Reservoirs,326,100_million_cu_m
Jilin,E12_07_Area_with_Flood_Prevention_Measures,1059.5,1000_hectares
Jilin,E12_07_Area_with_Soil_Erosion_under_Control,3705.6,1000_hectares
Jilin,E12_08_Total_Sown_Area,6327.2,1000_hectares
Jilin,E12_08_Sown_Area_of_Grain_Crops,5853.8,1000_hectares
Jilin,E12_08_Cereals,5433.6,1000_hectares
Jilin,E12_08_Rice,823.1,1000_hectares
Jilin,E12_08_Wheat,2.7,1000_hectares
Jilin,E12_08_Corn,4558.6,1000_hectares
Jilin,E12_08_Beans,395.5,1000_hectares
Jilin,E12_08_Soybeans,351.7,1000_hectares
Jilin,E12_08_Tubers,24.8,1000_hectares
Jilin,E12_08_Cotton,NA,1000_hectares
Jilin,E12_08_Oil_bearing_Crops,243.1,1000_hectares
Jilin,E12_08_Peanuts,231.5,1000_hectares
Jilin,E12_08_Rapeseeds,0,1000_hectares
Jilin,E12_08_Sesame,0.1,1000_hectares
Jilin,E12_08_Fiber_Crops,NA,1000_hectares
Jilin,E12_08_Sugar_Crops,0.3,1000_hectares
Jilin,E12_08_Sugarcane,NA,1000_hectares
Jilin,E12_08_Beetroots,0.3,1000_hectares
Jilin,E12_08_Tobacco,7.4,1000_hectares
Jilin,E12_08_Flue_cured_Tobacco,4,1000_hectares
Jilin,E12_08_Vegetables,142.5,1000_hectares
Jilin,E12_08_Tea_Plantations,NA,1000_hectares
Jilin,E12_08_Orchards,28.5,1000_hectares
Jilin,E12_10_Grain,4266,10000_tons
Jilin,E12_10_Cereals,4164.4,10000_tons
Jilin,E12_10_Rice,676.4,10000_tons
Jilin,E12_10_Wheat,0.9,10000_tons
Jilin,E12_10_Corn,3459.6,10000_tons
Jilin,E12_10_Beans,86.4,10000_tons
Jilin,E12_10_Soybeans,78.9,10000_tons
Jilin,E12_10_Tubers,15.2,10000_tons
Jilin,E12_10_Cotton,NA,10000_tons
Jilin,E12_10_Oil_bearing_Crops,91.2,10000_tons
Jilin,E12_10_Peanuts,88.5,10000_tons
Jilin,E12_10_Rapeseeds,NA,10000_tons
Jilin,E12_10_Sesame,0,10000_tons
Jilin,E12_10_Fiber_Crops,NA,10000_tons
Jilin,E12_10_Sugar_Crops,1.7,10000_tons
Jilin,E12_10_Sugarcane,NA,10000_tons
Jilin,E12_10_Beetroots,1.7,10000_tons
Jilin,E12_10_Tobacco,2,10000_tons
Jilin,E12_10_Flue_cured_Tobacco,1,10000_tons
Jilin,E12_10_Silkworm_Cocoons,0.5,10000_tons
Jilin,E12_10_Mulberry_Silkworm_Cocoons,0,10000_tons
Jilin,E12_10_Tea,NA,10000_tons
Jilin,E12_10_Fruits,149.5,10000_tons
Jilin,E12_10_Apples,9.3,10000_tons
Jilin,E12_10_Citrus,NA,10000_tons
Jilin,E12_10_Pears,6.8,10000_tons
Jilin,E12_10_Grapes,7.9,10000_tons
Jilin,E12_10_Bananas,NA,10000_tons
Jilin,E12_13_Large_Animals_year_end,440.9,10000_heads
Jilin,E12_13_Cattle_and_Buffaloes,431.1,10000_heads
Jilin,E12_13_Horses,5.6,10000_heads
Jilin,E12_13_Donkeys,3.8,10000_heads
Jilin,E12_13_Mules,0.4,10000_heads
Jilin,E12_13_Camels,0,10000_heads
Jilin,E12_13_Slaughtered_Hogs,1908.4,10000_heads
Jilin,E12_13_Hogs_year_end,1115.1,10000_heads
Jilin,E12_13_Sheep_and_Goats_year_end,653.9,10000_heads
Jilin,E12_13_Goats,46,10000_heads
Jilin,E12_13_Sheep,607.9,10000_heads
Jilin,E12_14_Output_of_Meat,314.1,10000_tons
Jilin,E12_14_Pork_Beef_and_Mutton,223.3,10000_tons
Jilin,E12_14_Pork,159.3,10000_tons
Jilin,E12_14_Beef,53.9,10000_tons
Jilin,E12_14_Mutton,10.1,10000_tons
Jilin,E12_14_Milk,30.3,10000_tons
Jilin,E12_14_Cow_Milk,30.2,10000_tons
Jilin,E12_14_Sheep_Wool,13311,ton
Jilin,E12_14_Fine_Wool,3380,ton
Jilin,E12_14_Semi_Fine_Wool,9931,ton
Jilin,E12_14_Goat_Raw_Wool,97.7,ton
Jilin,E12_14_Cashmere,15.8,ton
Jilin,E12_14_Poultry_Eggs,102.3,10000_tons
Jilin,E12_14_Honey,0.8,10000_tons
Jilin,E12_15_Total_Aquatic_Products,26.6,10000_tons
Jilin,E12_15_Marine_Aquatic_Products,NA,10000_tons
Jilin,E12_15_Marine_Fishing_Products,NA,10000_tons
Jilin,E12_15_Marine_Aquacultural_Products,NA,10000_tons
Jilin,E12_15_Marine_Fish,NA,10000_tons
Jilin,E12_15_Marine_Shrimps_Prawns_and_Crabs,NA,10000_tons
Jilin,E12_15_Marine_Shellfish,NA,10000_tons
Jilin,E12_15_Marine_Algae,NA,10000_tons
Jilin,E12_15_Marine_Others,NA,10000_tons
Jilin,E12_15_Freshwater_Aquatic_Products,26.6,10000_tons
Jilin,E12_15_Freshwater_Fishing_Products,1.8,10000_tons
Jilin,E12_15_Freshwater_Aquacultural_Products,24.8,10000_tons
Jilin,E12_15_Freshwater_Fish,24.8,10000_tons
Jilin,E12_15_Freshwater_Shrimps_Prawns_and_Crabs,0.8,10000_tons
Jilin,E12_15_Freshwater_Shellfish,0,10000_tons
Jilin,E12_15_Freshwater_Others,1,10000_tons
Jilin,E13_07_Number_of_Enterprises,2173,counts
Jilin,E13_07_Total_Assets,3513.6,100_million_yuan
Jilin,E13_07_Total_Profits,66.8,100_million_yuan
Jilin,E13_07_Annual_Average_Employees,22,10000_persons
Jilin,E13_11_Number_of_Enterprises,397,counts
Jilin,E13_11_Total_Assets,14892.5,100_million_yuan
Jilin,E13_11_Total_Profits,538.4,100_million_yuan
Jilin,E13_11_Annual_Average_Employees,45.8,10000_persons
Jilin,E13_13_Salt,NA,10000_tons
Jilin,E13_13_Refined_Sugar,NA,10000_tons
Jilin,E13_13_Beer,63.46,10000_kiloliters
Jilin,E13_13_Cigarettes,557.05,100_million_pieces
Jilin,E13_13_Cloth,0.21,100_million_m
Jilin,E13_13_Machine_made_Paper_and_Paperboard,33.01,10000_tons
Jilin,E13_13_Sulfuric_Acid_Converted_to,107.94,100
Jilin,E13_13_Caustic_Soda_Converted_to,13.95,100
Jilin,E13_13_Soda_Ash,NA,10000_tons
Jilin,E13_13_Ethylene,62.74,10000_tons
Jilin,E13_13_Chemical_Nitrogen_Phosphate_and_Potash_Fertilizers_for_Agricultural_Use,22.61,10000_tons
Jilin,E13_13_Chemical_Pesticide,2.07,10000_tons
Jilin,E13_13_Primary_Plastics,135.94,10000_tons
Jilin,E13_13_Chemical_Fiber,62.88,10000_tons
Jilin,E13_13_Cement,1792.84,10000_tons
Jilin,E13_13_Plate_Glass,1193.85,10000_weight_cases
Jilin,E13_13_Pig_Iron,1245.97,10000_tons
Jilin,E13_13_Crude_Steel,1394.77,10000_tons
Jilin,E13_13_Rolled_Steel,1492.37,10000_tons
Jilin,E13_13_Metal_cutting_Machine_Tools,NA,10000_units
Jilin,E13_13_Large_and_Medium_sized_Tractors,NA,10000_units
Jilin,E13_13_Motor_Vehicles,150.7,10000_units
Jilin,E13_13_Cars,73.44,10000_units
Jilin,E13_13_Power_Generation_Equipment,817,10000_kW
