scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,env_amr_q_fdr,partial_env_amr_q_fdr
all_years,soil,sulfonamides,P. aeruginosa | Gentamicin,grp_per_capita_2024,20,3,313,56,2,2006,2019,-0.16126642567635766,0.4969892510110353,-0.18195488721804512,0.44262106677574975,0.22138678024989444,0.059746349446122726,0.5425786284438201,0.01344424302302041,-0.281203007518797,0.22974103217104475,TRUE,1,1.0069885989701113,Liaoning,0.9606720658320372,0.9535880891790752
all_years,sediment,macrolides,E. coli | Cefuroxime,total_aquatic_products_2024,23,3,430,93,2,2008,2025,0.16106719367588934,0.46283371899320547,0.23517786561264822,0.280045386970316,0.003177020108859277,0.4751811594202898,-0.43478260869565216,0.03814605716443817,-0.3922924901185771,0.06410230238921223,TRUE,1,0.8194566170026295,Guangdong,0.9606720658320372,0.8969656318280155
all_years,sediment,macrolides,P. aeruginosa | Piperacillin,milk_output_2024,23,3,430,93,2,2008,2025,0.16106719367588934,0.46283371899320547,0.1808300395256917,0.40896996107842065,0.003177020108859277,0.4751811594202898,0.21936758893280633,0.31456006390749924,0.5207509881422925,0.010843032636860116,TRUE,1,0.8615249780893954,Guangdong,0.9606720658320372,0.9479489788776115
all_years,sediment,sulfonamides,K. pneumoniae | Cefuroxime,grp_2024,24,3,1061,135,2,2008,2025,-0.16046967111244803,0.4538298914496983,-0.1504347826086956,0.4829016923237188,0.0015521231748156271,0.520774428109915,-0.23961731377495624,0.2594293755011346,0.43043478260869567,0.03576316089882472,TRUE,1,0.6260644853375276,Tibet,0.9606720658320372,0.9606462350922552
all_years,surface water,sulfonamides,S. aureus | Clindamycin,large_animals_year_end_2024,14,3,49,15,1,2013,2024,0.16043956043956042,0.5837527526413409,0.5208791208791208,0.056153927343702656,0.07898257926378309,0.18961038961038862,-0.07252747252747253,0.8053763135410925,0.8021978021978022,5.563056127922433e-4,FALSE,0.9285714285714286,1.3082191780821917,Tibet,0.9753008823697024,0.7095844995310587
all_years,surface water,sulfonamides,S. aureus | Gentamicin,chemical_fertilizers_2024,14,3,49,15,1,2013,2024,0.16043956043956042,0.5837527526413409,0.41098901098901103,0.14433266812460496,0.07898257926378309,0.18961038961038862,-0.4153846153846154,0.1396659475175257,0.43736263736263736,0.11784483174447682,FALSE,1,0.9657534246575342,Hainan,0.9753008823697024,0.8234711270505317
all_years,sediment,phenicols,E. coli | Aztreonam,milk_output_2024,14,3,58,25,1,2006,2020,-0.16043956043956042,0.5837527526413416,-0.21758241758241756,0.4549193731700335,0.20022103787458767,0.11060606060606078,-0.23956043956043957,0.4094298928517326,0.6,0.023308410880000015,TRUE,1,1.123287671232877,Jilin,0.9753008823697024,0.9606462350922552
all_years,soil,macrolides,S. aureus | Gentamicin,milk_output_2024,20,3,104,34,2,2006,2020,0.16030503528238857,0.49959208522523524,0.03609022556390977,0.8799311955207729,0.3132637601270729,0.018907030492805205,0.43554575623894254,0.054921130935576906,0.47368421052631576,0.03487999137949657,TRUE,1,0.9447884646542717,Jilin,0.9606720658320372,0.9842154623604513
all_years,sludge,macrolides,K. pneumoniae | Amikacin,sewage_pipe_length_2024,14,3,77,25,1,2005,2017,0.16018996741627003,0.5843459338424979,0.19120879120879122,0.5125839704707784,0.8556343441410651,0,0.4204986644677089,0.13436459633396483,0.4857142857142857,0.07827588645863327,TRUE,1,1.8386656783400535,Beijing,0.9753008823697024,0.9606462350922552
all_years,sludge,tetracyclines,K. pneumoniae | Ertapenem,urban_share_2024,14,3,77,19,2,2004,2020,0.16012815380508713,0.5844928773057768,0.35824175824175825,0.20849812479076696,0.30098512187415105,0.03648989898989916,-0.21274169005533006,0.46525822108730286,0.4021978021978022,0.15397442954140356,FALSE,1,0.9413108220069233,Liaoning,0.9753008823697024,0.8680942753677526
all_years,sludge,tetracyclines,S. aureus | Chloramphenicol,LivestockAquacultureIndex,14,3,77,19,2,2004,2020,0.16012815380508713,0.5844928773057768,0.3362637362637363,0.23979220225725306,0.30098512187415105,0.03648989898989916,0.44378374054552716,0.11193596059833444,-0.24395604395604395,0.400624803916119,FALSE,1,1.0824970636074267,Liaoning,0.9753008823697024,0.8756506136724482
all_years,sediment,diaminopyrimidines,P. aeruginosa | Amikacin,urban_share_2024,18,3,122,45,2,2008,2020,-0.15995872033023736,0.5260613631447351,-0.19091847265221878,0.4479306707266414,0.01039862314664235,0.47547758284600455,0.28586171310629516,0.2501695935454805,-0.19298245614035087,0.4429441508248103,TRUE,1,0.9080645161290323,Chongqing,0.9606720658320372,0.9535880891790752
all_years,sludge,sulfonamides,A. baumannii | Ceftazidime,hospitals_count_2024,16,3,143,28,1,2005,2017,-0.15965649400644927,0.5547673895001805,-0.31470588235294117,0.23515831926634445,0.6133729962850374,0,0.3070317192431717,0.24738910127380673,0.31470588235294117,0.23515831926634445,FALSE,1,0.9335169259081796,Fujian,0.9661021735045727,0.8756506136724482
all_years,sediment,lincosamides,P. aeruginosa | Ceftazidime,chemical_fertilizers_2024,13,3,26,22,1,2010,2018,0.15955998588541154,0.602582463227624,-0.010989010989010988,0.971577682777073,0.2592759711301179,0.06997245179063301,-0.23933997882811733,0.4309595500618638,0.46703296703296704,0.10760914039913917,FALSE,0.9230769230769231,1.1317109294885683,Zhejiang,0.979122990444698,0.9881783805943072
all_years,soil,macrolides,K. pneumoniae | Ceftriaxone,grp_per_capita_2024,20,3,104,34,2,2006,2020,0.15954887945558485,0.5016439099437349,0.1518796992481203,0.522681911140314,0.3132637601270729,0.018907030492805205,0.21399209898545266,0.3649682823792031,0.3533834586466165,0.126406650779322,TRUE,1,0.6743324214007065,Jilin,0.9606720658320372,0.9606462350922552
all_years,wastewater effluent,fluoroquinolones,S. aureus | Gentamicin,sewage_disposal_capacity_2024,13,3,34,15,1,2016,2024,0.15934065934065933,0.6030877531318972,0.4340659340659341,0.1383423778882127,0.28932970799328467,0.04803767660910481,-0.510989010989011,0.07432891414402142,0.34065934065934067,0.2547064607541252,FALSE,0.9230769230769231,1.4576802507836997,Hainan,0.979122990444698,0.8234711270505317
all_years,wastewater effluent,fluoroquinolones,K. pneumoniae | Imipenem,freshwater_aquatic_products_2024,13,3,34,15,1,2016,2024,-0.15934065934065933,0.6030877531318974,-0.1813186813186813,0.5532950092839335,0.28932970799328467,0.04803767660910481,-0.6978021978021978,0.00800071741122648,0.32967032967032966,0.2713350545052358,TRUE,1,1.984326018808778,Beijing,0.979122990444698,0.9606462350922552
all_years,wastewater effluent,fluoroquinolones,K. pneumoniae | Tobramycin,freshwater_aquatic_products_2024,13,3,34,15,1,2016,2024,-0.15934065934065933,0.6030877531318974,-0.09340659340659342,0.7615000227827012,0.28932970799328467,0.04803767660910481,-0.6978021978021978,0.00800071741122648,0.2692307692307692,0.3737330422818921,TRUE,1,1.984326018808778,Beijing,0.979122990444698,0.9760848906711721
all_years,sludge,diaminopyrimidines,A. baumannii | Aztreonam,pork_output_2024,13,3,19,17,1,2010,2017,-0.15893298811946577,0.604027389323134,-0.16483516483516483,0.5904789886520049,0.8019823386358851,0,-0.7166432918841367,0.005846431266760286,0.18681318681318682,0.5411235235098939,TRUE,0.9230769230769231,1.2818041081944131,Gansu,0.979122990444698,0.9606462350922552
all_years,sludge,diaminopyrimidines,A. baumannii | Ceftriaxone,pork_output_2024,13,3,19,17,1,2010,2017,-0.15893298811946577,0.604027389323134,-0.2692307692307692,0.37373304228189186,0.8019823386358851,0,-0.7166432918841367,0.005846431266760286,0.12087912087912088,0.6940473279966857,TRUE,1,1.348367568286776,Guangdong,0.979122990444698,0.9351594487186277
all_years,sludge,diaminopyrimidines,K. pneumoniae | Cefotaxime,urban_share_2024,13,3,19,17,1,2010,2017,-0.15893298811946577,0.604027389323134,-0.2857142857142857,0.3440002182586702,0.8019823386358851,0,0.19071958574335895,0.5325404019517954,0.7692307692307693,0.00211222959934988,FALSE,0.9230769230769231,1.2818041081944131,Gansu,0.979122990444698,0.9268335373285431
all_years,sludge,diaminopyrimidines,E. coli | Aztreonam,chemical_fertilizers_2024,13,3,19,17,1,2010,2017,0.15893298811946577,0.6040273893231343,0.29120879120879123,0.33438585619752903,0.8019823386358851,0,-0.49991648990304693,0.08192344224947626,0.37362637362637363,0.2085540597952089,FALSE,1,1.230949189872437,Hebei,0.979122990444698,0.9248305921258484
all_years,soil,tetracyclines,S. aureus | Chloramphenicol,urban_env_infra_investment_2024,24,3,312,68,2,2007,2022,0.15826086956521737,0.460148912728106,0.13999999999999999,0.5140986909290425,0.48567178524771265,0,-0.1973913043478261,0.35520789041081746,-0.6556521739130434,5.049286602973923e-4,TRUE,1,0.7252747252747253,Jiangxi,0.9606720658320372,0.9606462350922552
all_years,sediment,fluoroquinolones,S. aureus | Ciprofloxacin,EconomicScaleIndex,23,3,950,128,2,2007,2025,-0.15810276679841898,0.47121646253366734,-0.07114624505928854,0.747008309304177,0.025862178954528397,0.2654973649538867,-0.2185955569818106,0.31630899109510546,0.6429281087700311,9.368082854488898e-4,TRUE,1,0.8035714285714289,Qinghai,0.9606720658320372,0.9751218136611995
all_years,sludge,tetracyclines,E. coli | Ampicillin,urban_share_2024,14,3,77,19,2,2004,2020,-0.15784060875072872,0.5899412948030034,-0.5648351648351648,0.03533018486755273,0.30098512187415105,0.03648989898989916,-0.21274169005533006,0.46525822108730286,-0.7626373626373626,0.0015142307860533217,FALSE,1,1.3616869090778467,Hebei,0.9760411679411738,0.5697942153713511
all_years,soil,tetracyclines,K. pneumoniae | Ertapenem,grp_2024,24,3,312,68,2,2007,2022,-0.15739130434782608,0.46264909166367674,-0.1034782608695652,0.6303950708493535,0.48567178524771265,0,-0.15130434782608695,0.4803459029793672,0.5165217391304348,0.009761613063737282,TRUE,1,0.7830236062280261,Beijing,0.9606720658320372,0.9643538787526716
all_years,soil,macrolides,E. coli | Cefepime,milk_output_2024,20,3,104,34,2,2006,2020,0.1572804119751737,0.5078237436306199,0.13082706766917293,0.5824730901969895,0.3132637601270729,0.018907030492805205,0.43554575623894254,0.054921130935576906,0.06466165413533835,0.7865148626867857,TRUE,1,0.9360779378534312,Tianjin,0.9606720658320372,0.9606462350922552
all_years,soil,macrolides,A. baumannii | Minocycline,pork_output_2024,20,3,104,34,2,2006,2020,-0.1572804119751737,0.5078237436306201,-0.32631578947368417,0.16027455107910066,0.3132637601270729,0.018907030492805205,0.13610804882466954,0.5672042028523583,0.35789473684210527,0.12130112810947347,FALSE,1,0.8989423534362982,Tibet,0.9606720658320372,0.8334416432151582
all_years,surface water,fluoroquinolones,K. pneumoniae | Cefepime,milk_output_2024,15,3,77,21,1,2015,2024,-0.1571428571428571,0.5759526006037949,-0.19999999999999996,0.4748139645221686,0.27743910513984715,0.014965986394557854,0.42857142857142855,0.11096021426087677,-0.45,0.09235737494812266,TRUE,0.9333333333333333,1.237762237762238,Hubei,0.9726638471060958,0.9606462350922552
all_years,sludge,fluoroquinolones,S. aureus | Oxacillin,grp_per_capita_2024,16,3,149,31,2,2005,2017,0.15704134550067936,0.5613527491621677,0.07058823529411765,0.7950393023376281,0.06923543109736396,0.25696039035591295,0.4933468684125115,0.052146211631197946,0.3264705882352941,0.21715949057922934,TRUE,1,0.8967350013665675,Jiangsu,0.9717383597499142,0.9799202460692253
all_years,sludge,sulfonamides,P. aeruginosa | Amikacin,hospitals_count_2024,16,3,143,28,1,2005,2017,-0.15658617681401754,0.5625023563113691,-0.2411764705882353,0.36820660804263405,0.6133729962850374,0,0.3070317192431717,0.24738910127380673,0.21764705882352942,0.41808684161130294,FALSE,0.9375,1.091638109232091,Hebei,0.9724800352383094,0.932377137755518
all_years,sludge,sulfonamides,P. aeruginosa | Meropenem,grp_per_capita_2024,16,3,143,28,1,2005,2017,-0.15658617681401754,0.5625023563113691,-0.20882352941176469,0.43765851094980046,0.6133729962850374,0,-0.3162426708204668,0.23275560389798974,0.7588235294117647,6.540302361647897e-4,TRUE,1,1.308014465359549,Heilongjiang,0.9724800352383094,0.9507920383745695
all_years,sediment,tetracyclines,P. aeruginosa | Meropenem,grp_2024,23,3,693,129,2,2004,2025,-0.15616506530613533,0.4767374723775786,0.05434782608695652,0.8054580956761177,0.06310630550908343,0.17629345855989417,-0.29701014002844095,0.1687385708187329,0.4634387351778656,0.02593260432450388,TRUE,1,1.0579388479319853,Qinghai,0.9606720658320372,0.9842154623604513
all_years,sediment,macrolides,K. pneumoniae | Trimethoprim/Sulfamethoxazole,freshwater_aquatic_products_2024,23,3,430,93,2,2008,2025,-0.15612648221343872,0.4768477376528468,0.010869565217391304,0.9607417268705642,0.003177020108859277,0.4751811594202898,-0.4901185770750988,0.017589302048693578,0.4140316205533597,0.04952323132101122,TRUE,1,0.9493670886075956,Guangdong,0.9606720658320372,0.9869199755591355
all_years,sediment,phenicols,P. aeruginosa | Gentamicin,WastewaterHealthIndex,14,3,58,25,1,2006,2020,-0.15604395604395604,0.5942347005808518,-0.39780219780219783,0.15895077451083486,0.20022103787458767,0.11060606060606078,-0.3674369660182657,0.1962088401883401,-0.34103430977743227,0.23276863646583643,FALSE,0.9285714285714286,1.176056338028169,Shanghai,0.9760411679411738,0.8334416432151582
