province,endpoint,bacteria_species,amr_antibiotic,amr_class,amr_mean_2019_2024,amr_2019_2024_change,total_strains_2019_2024,n_years,sentinel_endpoint,cluster_id,cluster_name
Shanxi,S. aureus | Amikacin,S. aureus,Amikacin,aminoglycosides,3.659447282552719,NA,1339,1,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Cefoxitin,S. aureus,Cefoxitin,cephalosporins,19.489276780113297,-2.766057848930359,9046,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Chloramphenicol,S. aureus,Chloramphenicol,other,5.069989705704389,2.244390919804573,5858,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Ciprofloxacin,S. aureus,Ciprofloxacin,fluoroquinolones,10.037321207649853,-1.5482112765312195,43139,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Clindamycin,S. aureus,Clindamycin,other,31.896717611238845,-4.5936256647109985,51974,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Erythromycin,S. aureus,Erythromycin,macrolides,59.68089175371103,-6.694620847702026,52459,6,TRUE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Gentamicin,S. aureus,Gentamicin,aminoglycosides,10.372746279996095,-6.307394802570343,51134,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Levofloxacin,S. aureus,Levofloxacin,fluoroquinolones,9.843112635886884,-2.2320136427879316,50482,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Linezolid,S. aureus,Linezolid,other,0,0,53525,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Nitrofurantoin,S. aureus,Nitrofurantoin,other,0.34570596601739134,0.024626916274428368,5496,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Oxacillin,S. aureus,Oxacillin,other,15.96894763124575,-0.24899542331695557,48563,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Penicillin G,S. aureus,Penicillin G,other,93.6877279291289,-1.4835834503173828,50283,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Rifampicin,S. aureus,Rifampicin,other,1.9301628198649419,-3.954504430294037,46680,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Teicoplanin,S. aureus,Teicoplanin,other,0,0,10997,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Tetracycline,S. aureus,Tetracycline,tetracyclines,11.20653343390653,-3.84783446788788,42734,6,FALSE,3,Inland surveillance-gap belt
Shanxi,S. aureus | Vancomycin,S. aureus,Vancomycin,other,0,0,52106,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Amikacin,A. baumannii,Amikacin,aminoglycosides,37.448078206368436,-6.074872612953179,63317,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Aztreonam,A. baumannii,Aztreonam,other,61.011440869374994,-7.415509223937988,66163,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Cefepime,A. baumannii,Cefepime,cephalosporins,48.01328914103622,-4.858407378196716,91206,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Cefotaxime,A. baumannii,Cefotaxime,cephalosporins,53.37177047585998,0.30053257942199707,41106,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Ceftazidime,A. baumannii,Ceftazidime,cephalosporins,48.48589784106733,-5.6405723094940186,89558,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Ceftriaxone,A. baumannii,Ceftriaxone,cephalosporins,49.370254072048304,-6.279262900352478,76380,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Ciprofloxacin,A. baumannii,Ciprofloxacin,fluoroquinolones,48.799800494971024,-5.530285835266113,88027,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Gentamicin,A. baumannii,Gentamicin,aminoglycosides,42.4813969650646,-5.9037476778030396,81438,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Imipenem,A. baumannii,Imipenem,carbapenems,48.458870652158865,-4.095196723937988,86203,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Levofloxacin,A. baumannii,Levofloxacin,fluoroquinolones,41.27027809572841,-3.9214402437210083,83588,6,TRUE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Meropenem,A. baumannii,Meropenem,carbapenems,49.53693436558736,-5.542734265327454,63274,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Minocycline,A. baumannii,Minocycline,other,13.610425464900926,-7.817481458187105,36450,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Polymyxin B,A. baumannii,Polymyxin B,other,0.9415371343493462,-0.6908067502081394,4567,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Tigecycline,A. baumannii,Tigecycline,tetracyclines,1.4069157011030387,0.5687578581273556,50465,6,FALSE,3,Inland surveillance-gap belt
Sichuan,A. baumannii | Tobramycin,A. baumannii,Tobramycin,aminoglycosides,41.58755486969555,-2.887094020843506,85112,6,FALSE,3,Inland surveillance-gap belt
Sichuan,E. coli | Amikacin,E. coli,Amikacin,aminoglycosides,2.2502774620029693,2.685922011733055,360400,6,FALSE,3,Inland surveillance-gap belt
Sichuan,E. coli | Ampicillin,E. coli,Ampicillin,other,84.1623157990834,0.020176172256469727,353928,6,FALSE,3,Inland surveillance-gap belt
Sichuan,E. coli | Aztreonam,E. coli,Aztreonam,other,31.95170265520268,-2.35711932182312,344038,6,FALSE,3,Inland surveillance-gap belt
Sichuan,E. coli | Cefazolin,E. coli,Cefazolin,cephalosporins,61.840684852209776,-0.4764676094055176,146402,6,FALSE,3,Inland surveillance-gap belt
Sichuan,E. coli | Cefepime,E. coli,Cefepime,cephalosporins,19.224419216678374,4.980804026126862,357977,6,FALSE,3,Inland surveillance-gap belt
Sichuan,E. coli | Cefotaxime,E. coli,Cefotaxime,cephalosporins,50.38635191125049,1.2787699699401855,168500,6,FALSE,3,Inland surveillance-gap belt
